Date,ABBV,ACN,AEP,AIZ,ALLE,AMAT,AMP,AMZN,AVB,AVY,AXP,BDX,BF-B,BMY,BR,CARR,CDW,CE,CHTR,CNC,CNP,COP,CTAS,CZR,DG,DPZ,DXC,EWA,EWC,EWG,EWH,EWJ,EWL,EWQ,EWT,EWU,EWY,EWZ,FTV,GOOG,GPC,GSG,HIG,HIGH.L,HST,HYG,IAU,ICLN,IEAA.L,IEF,IEFM.L,IEMG,IEUS,IEVL.L,IGF,INDA,IUMO.L,IUVL.L,IVV,IWM,IXN,JPEA.L,JPM,KR,LQD,MCHI,META,MVEU.L,OGN,PG,PPL,PRU,PYPL,REET,ROL,ROST,SEGA.L,SHY,SLV,SPMV.L,TLT,UNH,URI,V,VRSK,VXX,WRK,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY,XOM
2022-05-04,140.23745727539062,305.1696472167969,93.31228637695312,179.87232971191406,115.17477416992188,116.6500015258789,273.3275146484375,125.92849731445312,206.71408081054688,179.29591369628906,172.8157196044922,246.1772003173828,65.56324768066406,70.96385192871094,144.0218048095703,38.1851692199707,172.98374938964844,148.97274780273438,448.3399963378906,82.91000366210938,29.76549530029297,94.86528778076172,392.1737060546875,66.38999938964844,235.5476837158203,343.9584045410156,30.889999389648438,23.228307723999023,36.596229553222656,25.23981475830078,20.33361053466797,56.191707611083984,44.621742248535156,31.810110092163086,43.18665313720703,30.663654327392578,65.72711181640625,27.72307586669922,62.17805480957031,122.57499694824219,128.68185424804688,24.43000030517578,69.99991607666016,5.087500095367432,18.361848831176758,70.75283813476562,35.81999969482422,19.511613845825195,4.9004998207092285,97.2274169921875,727.7000122070312,50.30503845214844,53.859886169433594,7.138999938964844,47.47666549682617,43.77696990966797,10.167499542236328,8.727499961853027,417.32568359375,187.8529815673828,53.16165542602539,5.031499862670898,119.81201934814453,53.03837585449219,104.84981536865234,48.8515510559082,223.1732177734375,52.60499954223633,29.472366333007812,149.48440551757812,26.916358947753906,100.81465148925781,92.72000122070312,26.0887393951416,33.18537521362305,101.44157409667969,99.87999725341797,78.67365264892578,21.280000686645508,77.23999786376953,111.1965103149414,493.28411865234375,314.5120544433594,211.1819305419922,191.0062255859375,99.4000015258789,49.36814880371094,84.72551727294922,61.75613021850586,75.74036407470703,34.647682189941406,95.39067077636719,146.18309020996094,73.96774291992188,67.89962005615234,128.52850341796875,166.67376708984375,84.75215911865234
2022-05-05,140.78326416015625,289.5069885253906,92.33023834228516,182.33648681640625,110.60511016845703,111.4070816040039,260.9684143066406,116.40699768066406,201.3622589111328,173.35838317871094,166.19735717773438,252.10011291503906,63.55491638183594,70.90807342529297,137.96583557128906,36.78022766113281,167.22120666503906,144.6490478515625,456.20001220703125,84.81999969482422,29.385591506958008,93.951904296875,378.1992492675781,62.95000076293945,227.4951934814453,332.74957275390625,29.729999542236328,22.38597297668457,35.43019485473633,24.370777130126953,19.8110408782959,54.65286636352539,43.42274856567383,30.83104705810547,41.61198425292969,29.735576629638672,63.43541717529297,26.525009155273438,60.56188201904297,116.74649810791016,124.03643798828125,24.329999923706055,68.8055419921875,5.043499946594238,18.015230178833008,69.49702453613281,35.66999816894531,18.74951934814453,4.886000156402588,96.25231170654297,729.2000122070312,48.45872116088867,51.68020248413086,7.093999862670898,46.47675704956055,42.5393180847168,10.175000190734863,8.807499885559082,402.5118408203125,180.2328643798828,50.63532257080078,5.007999897003174,116.81436157226562,51.2124137878418,103.24241638183594,46.388607025146484,208.0592498779297,52.5,30.964195251464844,146.7295379638672,26.832504272460938,97.35387420654297,85.43000030517578,25.428743362426758,32.552249908447266,97.50768280029297,100.2699966430664,78.541015625,20.780000686645508,77.32499694824219,108.14987182617188,480.7484130859375,297.52593994140625,202.0463409423828,185.46939086914062,108.0,50.70621871948242,82.10237121582031,59.479766845703125,74.60076904296875,33.63825225830078,92.8984375,139.15232849121094,72.56640625,67.20543670654297,126.0309066772461,157.3328094482422,83.46747589111328
2022-05-06,141.38461303710938,286.6381530761719,92.32097625732422,181.518310546875,109.4481201171875,110.45471954345703,258.20806884765625,114.77249908447266,197.3762664794922,171.49200439453125,162.44598388671875,250.47857666015625,62.99921417236328,71.29863739013672,136.77972412109375,36.60582733154297,166.64495849609375,142.2056121826172,459.7699890136719,84.02999877929688,29.18614387512207,98.36360168457031,375.46112060546875,59.95000076293945,227.4173126220703,332.84698486328125,29.420000076293945,22.056364059448242,35.191253662109375,24.011829376220703,19.512426376342773,54.86578369140625,42.760902404785156,30.397998809814453,41.559242248535156,29.317941665649414,63.676143646240234,26.256912231445312,60.26442337036133,115.66000366210938,124.50286102294922,24.3700008392334,68.90109252929688,5.0295000076293945,18.46218490600586,69.10514068603516,35.7400016784668,18.143749237060547,4.854499816894531,95.70320892333984,719.2999877929688,47.890621185302734,50.86872100830078,7.014999866485596,46.627685546875,42.020301818847656,10.142499923706055,8.75,400.341552734375,177.2333526611328,50.14189910888672,4.988999843597412,116.62582397460938,51.2124137878418,102.36483001708984,45.015045166015625,203.5540313720703,51.2400016784668,30.875391006469727,148.1924591064453,27.233131408691406,96.39604187011719,81.68000030517578,25.023317337036133,33.14640808105469,93.94474792480469,100.16000366210938,78.5315170288086,20.65999984741211,76.55999755859375,106.55626678466797,485.5099792480469,289.9307861328125,199.66397094726562,183.0019989013672,108.27999877929688,49.96701431274414,80.92483520507812,58.25328063964844,76.82434844970703,33.39790344238281,92.27054595947266,138.0329132080078,72.64215850830078,67.74015045166016,125.63402557373047,155.33889770507812,84.74292755126953
2022-05-09,139.65464782714844,278.64202880859375,93.08667755126953,174.19326782226562,110.692626953125,103.82743072509766,251.4671630859375,108.78900146484375,189.2835235595703,170.59266662597656,156.488525390625,244.87611389160156,63.21368408203125,70.92666625976562,132.7970733642578,36.944950103759766,160.96054077148438,136.41200256347656,463.6700134277344,79.19000244140625,28.853721618652344,88.78207397460938,365.9655456542969,52.95000076293945,225.28489685058594,324.8713073730469,28.190000534057617,21.323898315429688,33.82450866699219,23.530080795288086,19.13916015625,53.31727600097656,41.360477447509766,29.626047134399414,40.210601806640625,28.501232147216797,61.63481140136719,25.343700408935547,58.727569580078125,113.08399963378906,125.59759521484375,22.969999313354492,67.64938354492188,4.9977498054504395,17.431440353393555,68.37480926513672,35.209999084472656,17.059228897094727,4.851500034332275,96.41324615478516,692.0,46.50825500488281,49.075904846191406,6.862500190734863,45.45798873901367,41.291683197021484,9.62874984741211,8.557499885559082,387.46551513671875,169.7782440185547,48.26688003540039,4.934999942779541,114.87247467041016,52.15392303466797,102.72511291503906,43.36676025390625,196.00204467773438,50.04999923706055,30.830997467041016,147.8219757080078,26.823192596435547,94.97737884521484,79.52999877929688,24.0333194732666,32.833797454833984,91.18223571777344,100.31999969482422,78.7304916381836,20.030000686645508,75.16999816894531,107.4936752319336,472.6828308105469,281.4524841308594,189.9967498779297,175.6590118408203,112.04000091552734,48.01137161254883,78.36870574951172,56.742252349853516,70.4686508178711,32.599971771240234,90.03913879394531,132.69107055664062,72.61373901367188,67.23358154296875,122.38136291503906,148.7187042236328,78.06072998046875
2022-05-10,140.70001220703125,278.7388916015625,92.5170669555664,174.99220275878906,107.63970184326172,105.2314224243164,251.22508239746094,108.85900115966797,185.91075134277344,166.0767059326172,157.27569580078125,242.8371124267578,63.50617599487305,70.94526672363281,131.890625,36.906192779541016,162.66978454589844,134.44583129882812,468.2300109863281,79.95999908447266,28.948701858520508,89.51280212402344,369.8772277832031,50.77000045776367,221.51666259765625,326.9358215332031,28.290000915527344,21.342208862304688,33.60468292236328,23.860692977905273,19.288467407226562,53.39469909667969,41.84007263183594,29.89905548095703,40.685264587402344,28.723974227905273,61.91405487060547,25.385591506958008,57.914527893066406,114.58450317382812,124.65518188476562,22.850000381469727,66.90409088134766,5.044000148773193,17.787185668945312,68.7667007446289,34.90999984741211,17.04945945739746,4.879000186920166,96.73513793945312,697.0499877929688,46.72602462768555,49.29293441772461,6.913000106811523,45.13726043701172,40.9722900390625,9.516249656677246,8.487500190734863,388.2309265136719,169.8267822265625,48.987281799316406,4.951499938964844,112.0727767944336,52.48678207397461,103.15929412841797,44.00144577026367,197.4405059814453,50.46500015258789,30.866512298583984,147.0430145263672,26.348031997680664,94.2002944946289,78.75,23.741039276123047,32.12065887451172,87.48263549804688,101.12999725341797,78.6831283569336,19.549999237060547,74.41999816894531,108.4686050415039,474.2279052734375,288.19390869140625,190.56776428222656,176.5373992919922,108.22000122070312,48.030086517333984,77.88046264648438,56.99735641479492,71.10791015625,32.31156539916992,89.44988250732422,134.7139129638672,72.1119155883789,66.41743469238281,122.81697845458984,148.27670288085938,78.57830047607422
2022-05-11,140.57977294921875,272.29364013671875,93.17070007324219,173.7601318359375,105.58821105957031,102.03069305419922,248.33888244628906,105.37200164794922,189.06053161621094,166.0767059326172,154.90440368652344,241.75936889648438,63.26244354248047,70.8150634765625,130.11624145507812,36.42173767089844,160.61871337890625,135.08529663085938,448.3500061035156,80.6500015258789,28.872716903686523,90.46270751953125,362.7481994628906,48.36000061035156,222.36378479003906,316.6229248046875,27.549999237060547,21.278118133544922,33.63335418701172,23.841800689697266,19.19515037536621,52.814002990722656,41.39884567260742,29.82374382019043,40.029781341552734,28.501232147216797,61.240020751953125,25.695581436157227,57.09156799316406,113.96099853515625,123.0464096069336,23.579999923706055,66.69388580322266,5.090000152587891,17.595632553100586,68.35698699951172,35.20000076293945,16.551164627075195,4.886250019073486,97.33154296875,712.4000244140625,46.366233825683594,49.46277618408203,7.014999866485596,45.16556167602539,40.53312301635742,9.698749542236328,8.59749984741211,382.1076965332031,165.6041717529297,47.5366096496582,4.9704999923706055,111.36577606201172,51.668907165527344,103.63966369628906,43.954078674316406,188.5399627685547,50.83000183105469,29.614444732666016,144.97210693359375,26.45983123779297,93.11597442626953,75.16999816894531,23.684465408325195,32.433265686035156,85.75484466552734,101.33000183105469,78.69257354736328,19.8700008392334,75.2699966430664,110.5590591430664,472.4203796386719,275.56475830078125,193.65890502929688,172.1256866455078,109.12000274658203,47.2590446472168,77.91876220703125,55.96711349487305,72.06220245361328,32.0135383605957,88.63846588134766,130.46206665039062,71.79944610595703,66.8958511352539,122.00381469726562,142.9628448486328,80.21417236328125
2022-05-12,142.73526000976562,272.5552978515625,92.00349426269531,172.63394165039062,108.09667205810547,104.8190689086914,243.07008361816406,106.93049621582031,189.62728881835938,166.76327514648438,148.9566192626953,242.46812438964844,63.564666748046875,70.95457458496094,131.54344177246094,37.88479995727539,162.90415954589844,132.68960571289062,465.260009765625,81.2300033569336,28.863222122192383,90.97421264648438,359.05169677734375,49.83000183105469,225.7620086669922,319.271728515625,28.1200008392334,20.875263214111328,33.337074279785156,23.709556579589844,19.297800064086914,53.40437698364258,41.235782623291016,29.60721778869629,39.7284049987793,28.362022399902344,60.35416030883789,26.047460556030273,57.041988372802734,113.16100311279297,126.32107543945312,23.729999542236328,66.02503204345703,5.085000038146973,17.513538360595703,68.33029174804688,34.65999984741211,16.433917999267578,4.921999931335449,97.65345764160156,703.0,46.02537155151367,49.066471099853516,6.96999979019165,44.891998291015625,40.343482971191406,9.461250305175781,8.395000457763672,381.5457458496094,167.54559326171875,47.141868591308594,4.9670000076293945,111.27152252197266,51.76436996459961,103.68584442138672,44.00144577026367,191.0373077392578,50.685001373291016,30.751081466674805,144.38314819335938,26.403934478759766,90.50457000732422,74.29000091552734,23.844751358032227,32.46257781982422,86.99456787109375,101.86000061035156,78.8062973022461,19.1200008392334,73.66000366210938,110.35282897949219,465.27801513671875,277.72357177734375,191.31639099121094,171.3953399658203,107.72000122070312,44.6262321472168,77.775146484375,56.575443267822266,72.36793518066406,31.7731990814209,88.80267333984375,129.11679077148438,71.78052520751953,66.22042083740234,123.18484497070312,143.94508361816406,80.57831573486328
2022-05-13,142.00442504882812,277.9441833496094,93.08667755126953,174.81893920898438,109.65229797363281,109.82636260986328,253.37515258789062,113.05500030517578,192.52618408203125,168.5425567626953,154.28240966796875,241.22532653808594,65.12454223632812,70.48959350585938,134.36891174316406,38.94092559814453,165.39476013183594,136.0302276611328,471.3900146484375,82.31999969482422,29.4710693359375,93.99757385253906,368.6208801269531,54.9900016784668,226.2196502685547,332.0191955566406,29.670000076293945,21.635196685791016,34.311954498291016,24.35188865661621,19.708391189575195,54.507694244384766,42.03191375732422,30.529796600341797,40.609920501708984,29.262258529663086,63.05989074707031,26.71770477294922,58.003761291503906,116.5155029296875,128.3010711669922,24.170000076293945,66.45500946044922,5.111000061035156,18.15205192565918,68.4104232788086,34.38999938964844,17.235095977783203,4.913000106811523,97.14221954345703,720.7000122070312,47.294124603271484,50.82154083251953,7.113999843597412,45.92963790893555,40.39339065551758,9.757499694824219,8.59000015258789,390.8468322753906,172.85540771484375,48.799781799316406,4.985499858856201,112.26130676269531,50.971961975097656,103.14080047607422,45.77286911010742,198.40948486328125,51.52000045776367,31.27926254272461,145.9315948486328,26.80455780029297,91.43528747558594,78.83000183105469,24.448177337646484,33.263633728027344,89.86444091796875,101.12999725341797,78.77787780761719,19.420000076293945,75.16000366210938,108.72171020507812,471.6915588378906,283.0421447753906,196.50442504882812,173.912109375,103.87999725341797,43.45086669921875,78.97183990478516,57.90005111694336,74.84166717529297,32.234657287597656,89.93286895751953,133.40789794921875,72.85991668701172,67.00843048095703,124.49171447753906,149.61253356933594,82.96859741210938
2022-05-16,143.826904296875,277.3627014160156,92.8065414428711,173.72161865234375,108.6508560180664,108.47144317626953,252.35826110839844,110.81050109863281,190.33343505859375,167.74964904785156,152.02767944335938,245.54608154296875,65.30976104736328,71.5218276977539,134.00247192382812,38.621185302734375,165.228759765625,138.0918731689453,463.3399963378906,84.72000122070312,29.414079666137695,96.79592895507812,370.34649658203125,51.9900016784668,228.01124572753906,327.64666748046875,29.6299991607666,21.717599868774414,34.63691329956055,24.34244155883789,19.727054595947266,54.21734619140625,42.12783432006836,30.661590576171875,40.285945892333984,29.60564422607422,62.33771896362305,27.10309600830078,57.626983642578125,114.7925033569336,129.71946716308594,24.75,66.17791748046875,5.09499979019165,18.407459259033203,68.31246185302734,34.709999084472656,17.098308563232422,4.910999774932861,97.54931640625,716.2999877929688,47.123695373535156,50.86872100830078,7.145500183105469,46.37299346923828,40.21372985839844,9.633749961853027,8.572500228881836,389.1997375488281,172.0303192138672,48.296485900878906,4.96150016784668,111.4789047241211,50.79056930541992,103.2793960571289,45.687618255615234,199.82797241210938,51.584999084472656,31.71792221069336,147.3564910888672,27.000207901000977,91.29070281982422,77.6500015258789,24.391605377197266,34.00608444213867,89.62039947509766,100.9800033569336,78.82524871826172,19.93000030517578,75.0,108.60921478271484,475.4037170410156,277.6352844238281,195.10386657714844,169.74713134765625,98.76000213623047,43.54490280151367,78.82823944091797,57.527198791503906,76.81507873535156,31.965473175048828,89.80730438232422,132.22955322265625,73.19132232666016,67.21481323242188,125.41136932373047,146.38099670410156,84.92003631591797
2022-05-17,143.18856811523438,282.1118469238281,93.74962615966797,177.53335571289062,110.50788879394531,114.71581268310547,260.58099365234375,115.36849975585938,193.11154174804688,172.27529907226562,157.295166015625,248.81825256347656,65.60223388671875,72.74004364013672,135.46824645996094,38.93124008178711,168.627685546875,148.42869567871094,472.1300048828125,84.0999984741211,29.793987274169922,98.19053649902344,373.85650634765625,51.400001525878906,221.5653533935547,327.6564025878906,30.690000534057617,22.083831787109375,35.21036911010742,24.994216918945312,20.156309127807617,54.61415481567383,42.636207580566406,31.46178436279297,41.12225341796875,30.199613571166992,63.974639892578125,27.781723022460938,59.094425201416016,116.70149993896484,130.9950408935547,24.459999084472656,67.82137298583984,5.109499931335449,18.9000244140625,68.2501220703125,34.5099983215332,17.821325302124023,4.891749858856201,96.81089782714844,723.7000122070312,48.27882766723633,52.312408447265625,7.2779998779296875,47.1370735168457,41.441402435302734,9.78499984741211,8.774999618530273,397.2606201171875,177.2915802001953,49.776756286621094,4.956500053405762,115.17411804199219,48.9097900390625,102.68816375732422,47.12748718261719,202.40524291992188,51.89500045776367,32.8817138671875,146.9385223388672,27.382200241088867,93.9382553100586,79.75,24.69331932067871,34.572689056396484,90.840576171875,99.61499786376953,78.65469360351562,19.920000076293945,75.97000122070312,107.2968521118164,478.6202087402344,285.02435302734375,201.20919799804688,172.29348754882812,99.16000366210938,45.256229400634766,81.0588607788086,58.783119201660156,77.70450592041016,32.82108688354492,91.84552764892578,136.05917358398438,72.68948364257812,67.90901184082031,127.13452911376953,150.0741729736328,86.00312042236328
2022-05-18,141.01455688476562,265.7222900390625,93.26407623291016,179.85308837890625,106.1326904296875,109.31580352783203,251.7383575439453,107.11250305175781,187.2765655517578,162.91452026367188,151.70697021484375,243.8080596923828,60.90314483642578,71.62411499023438,131.7266387939453,36.19887924194336,159.9154815673828,144.41995239257812,469.5,81.7699966430664,29.287874221801758,95.86009979248047,351.257080078125,47.95000076293945,196.94046020507812,319.4372863769531,29.139999389648438,21.534481048583984,34.32150650024414,24.144075393676758,19.960344314575195,54.09153366088867,41.90721893310547,30.482728958129883,40.466766357421875,29.364343643188477,61.846649169921875,26.927160263061523,57.29978942871094,112.4010009765625,125.15971374511719,23.93000030517578,65.7001724243164,5.060999870300293,18.033470153808594,67.68901062011719,34.5099983215332,17.743162155151367,4.881999969482422,97.50198364257812,714.4000244140625,47.13315963745117,50.906463623046875,7.2210001945495605,46.457889556884766,40.42333221435547,9.537500381469727,8.600000381469727,381.30352783203125,171.0790252685547,47.52674102783203,4.940000057220459,113.2039566040039,45.73060989379883,103.06690216064453,45.829708099365234,192.0362548828125,51.34000015258789,32.19239044189453,137.781005859375,27.363567352294922,91.79671478271484,77.18000030517578,24.042749404907227,33.60555648803711,90.58678436279297,100.05000305175781,78.69257354736328,19.729999542236328,74.97000122070312,109.58412170410156,458.0675354003906,268.28363037109375,197.2540283203125,164.31887817382812,104.36000061035156,42.54818344116211,78.54102325439453,56.85999298095703,75.71256256103516,31.91740608215332,88.42594909667969,129.8336181640625,68.01206970214844,67.2523422241211,123.8528060913086,140.26173400878906,84.63993072509766
2022-05-19,140.35772705078125,265.1892395019531,92.47972106933594,173.68312072753906,105.79239654541016,108.72671508789062,245.92721557617188,107.31900024414062,185.2324676513672,162.28594970703125,149.6660614013672,243.84690856933594,60.36692810058594,70.63838195800781,133.0959930419922,36.24732971191406,158.17694091796875,143.18870544433594,474.57000732421875,82.63999938964844,29.278324127197266,95.9793701171875,351.7864685058594,48.630001068115234,196.0349578857422,327.6271667480469,29.639999389648438,21.81831169128418,34.713375091552734,24.512470245361328,20.109651565551758,54.55608367919922,42.0223274230957,30.774560928344727,40.775672912597656,29.4757137298584,63.04063415527344,27.49686622619629,58.083091735839844,110.74549865722656,125.65471649169922,24.299999237060547,64.43890380859375,5.072999954223633,17.741580963134766,68.14325714111328,35.029998779296875,18.427093505859375,4.883999824523926,97.85224914550781,705.2000122070312,47.88115692138672,51.68963623046875,7.14900016784668,46.740882873535156,40.69282150268555,9.430000305175781,8.397500038146973,378.9201354980469,171.36050415039062,47.151737213134766,4.958000183105469,111.52603149414062,45.82607650756836,103.34403228759766,46.95697784423828,191.08724975585938,50.689998626708984,32.73847961425781,134.608154296875,27.214496612548828,89.9804916381836,81.27999877929688,23.995607376098633,33.537174224853516,90.48916625976562,100.55999755859375,78.8062973022461,20.270000457763672,73.69000244140625,109.84662628173828,465.0350341796875,267.5083923339844,194.6698760986328,166.02630615234375,101.41999816894531,42.20968246459961,79.09630584716797,56.781497955322266,75.43460083007812,31.705896377563477,87.63385009765625,128.40980529785156,66.80010223388672,67.11162567138672,124.12386322021484,140.35995483398438,85.0974349975586
2022-05-20,139.7008819580078,268.1356201171875,93.09600067138672,169.5730438232422,106.05490112304688,104.52452087402344,247.9514617919922,107.59100341796875,186.7097930908203,159.075439453125,148.92747497558594,244.97323608398438,61.33209991455078,70.85227966308594,134.02175903320312,36.78022766113281,156.46774291992188,143.86636352539062,479.0299987792969,84.95999908447266,29.201927185058594,96.35552215576172,356.5122985839844,50.11000061035156,182.6660614013672,332.74957275390625,29.600000381469727,22.010583877563477,34.608238220214844,24.644712448120117,20.32427978515625,55.25291442871094,41.88803482055664,30.765148162841797,40.941429138183594,29.772701263427734,63.6665153503418,28.1671142578125,57.77572250366211,109.31300354003906,122.36103820800781,24.420000076293945,63.81783676147461,5.043000221252441,16.975360870361328,68.09872436523438,35.040000915527344,18.524799346923828,4.884500026702881,98.30667114257812,707.5999755859375,48.07052230834961,51.68963623046875,7.184000015258789,46.94840621948242,40.88246154785156,9.326250076293945,8.317500114440918,379.1139831542969,170.9237060546875,47.260292053222656,4.959000110626221,110.61164093017578,46.45618438720703,103.85212707519531,47.11801528930664,193.33486938476562,51.2599983215332,33.69637680053711,134.69363403320312,27.20517921447754,89.18531036376953,80.54000091552734,24.042749404907227,34.46522903442383,70.15596771240234,100.04499816894531,78.86316680908203,20.06999969482422,73.38999938964844,111.09336853027344,472.0122375488281,264.8687744140625,196.3071746826172,166.6875762939453,100.19999694824219,41.52326965332031,78.90482330322266,56.92867660522461,75.75888061523438,31.64821434020996,86.68719482421875,128.6945343017578,66.94212341308594,67.29924774169922,125.63402557373047,137.9142303466797,85.76969146728516
2022-05-23,136.94407653808594,274.6682434082031,93.62824249267578,171.80615234375,105.50071716308594,107.93144226074219,254.76019287109375,107.55699920654297,189.72019958496094,161.20286560058594,154.564208984375,249.53672790527344,61.76105880737305,71.32654571533203,135.38145446777344,37.08060073852539,157.49327087402344,144.8780975341797,473.6700134277344,86.04000091552734,29.450210571289062,100.02552032470703,363.0421447753906,48.25,189.30667114257812,334.0350646972656,30.059999465942383,22.294414520263672,35.21036911010742,25.211475372314453,20.32427978515625,55.785213470458984,42.70335388183594,31.471202850341797,41.37841796875,30.35738754272461,64.6390380859375,29.189241409301758,58.17231750488281,111.66649627685547,123.40814971923828,24.579999923706055,65.5759506225586,5.059999942779541,17.084819793701172,68.36591339111328,35.22999954223633,18.74951934814453,4.875500202178955,97.71024322509766,720.5999755859375,48.439788818359375,52.85024642944336,7.302000045776367,47.58986282348633,41.19187545776367,9.5600004196167,8.551250457763672,386.19622802734375,172.9913330078125,48.365562438964844,4.98799991607666,117.45536041259766,47.94554138183594,103.48260498046875,47.136959075927734,196.0220184326172,51.56999969482422,33.597896575927734,137.79049682617188,27.549903869628906,92.75273132324219,81.18000030517578,24.25017738342285,34.396846771240234,76.87187194824219,99.86499786376953,78.82524871826172,20.100000381469727,75.23999786376953,109.26541900634766,478.18292236328125,269.01959228515625,204.720458984375,168.69107055664062,96.23999786376953,42.9337043762207,80.35043334960938,57.782310485839844,77.76009368896484,32.676883697509766,88.10717010498047,131.6501922607422,68.32453155517578,68.10601806640625,126.73758697509766,138.94557189941406,87.66511535644531
2022-05-24,137.9431915283203,270.7137451171875,95.44908142089844,173.98155212402344,105.01457977294922,104.65216064453125,252.426025390625,104.0999984741211,190.48211669921875,157.46051025390625,151.2501983642578,249.9736785888672,62.43376541137695,71.72640228271484,134.7064208984375,36.76084899902344,155.59255981445312,142.6637420654297,479.0199890136719,87.20999908447266,29.899030685424805,100.44757080078125,363.6892395019531,43.13999938964844,190.79644775390625,333.217041015625,29.440000534057617,22.266944885253906,34.85673522949219,25.04144859313965,20.0629940032959,55.57229232788086,43.125396728515625,31.367647171020508,40.72293472290039,30.41307258605957,63.6665153503418,29.13896942138672,58.46977615356445,105.9260025024414,124.63613891601562,24.489999771118164,65.88170623779297,5.043499946594238,16.920631408691406,68.77559661865234,35.47999954223633,18.475948333740234,4.881999969482422,98.55281066894531,719.5999755859375,47.63498306274414,52.35958480834961,7.22599983215332,47.731353759765625,40.86249923706055,9.329999923706055,8.385000228881836,383.42535400390625,170.4286346435547,47.54648208618164,5.004000186920166,119.11444091796875,49.17710876464844,104.8405532836914,45.32764434814453,181.08786010742188,51.314998626708984,33.58894729614258,140.24136352539062,27.820091247558594,92.28621673583984,78.6500015258789,24.38217544555664,34.387081146240234,75.7590560913086,101.125,79.0052719116211,20.389999389648438,74.68000030517578,111.42147827148438,483.5081481933594,262.7295837402344,199.85792541503906,168.71078491210938,96.12000274658203,42.53878402709961,79.8908920288086,55.731624603271484,78.05656433105469,32.60958480834961,88.05887603759766,129.69615173339844,69.4417953491211,69.46625518798828,127.11514282226562,135.37025451660156,88.14130401611328
2022-05-25,140.57977294921875,271.0335998535156,95.69186401367188,174.4820556640625,105.10208129882812,106.81744384765625,256.90057373046875,106.7750015258789,190.4170379638672,159.8974151611328,155.99282836914062,244.8373260498047,62.726234436035156,71.82869720458984,135.5068359375,37.099971771240234,157.99293518066406,144.5726776123047,487.6099853515625,85.30999755859375,30.4051456451416,102.02566528320312,360.4635314941406,46.400001525878906,190.20248413085938,343.34490966796875,29.450000762939453,22.340194702148438,35.028778076171875,25.02255630493164,20.090988159179688,55.68843460083008,42.78968048095703,31.34882164001465,41.19759750366211,30.570844650268555,63.55096435546875,29.113840103149414,58.638328552246094,105.8395004272461,126.7684555053711,24.6299991607666,66.74165344238281,5.076000213623047,17.650362014770508,69.81766510009766,35.2599983215332,18.739749908447266,4.887499809265137,98.7516098022461,717.75,47.862220764160156,52.48225021362305,7.337500095367432,47.92001724243164,40.64291763305664,9.511249542236328,8.572500228881836,386.81634521484375,173.49607849121094,48.07938003540039,5.046000003814697,119.9439926147461,48.842960357666016,105.92141723632812,45.75392532348633,183.63516235351562,51.5099983215332,34.10817337036133,137.94247436523438,27.894630432128906,93.44792175292969,80.12000274658203,24.53303337097168,34.504310607910156,79.41960906982422,100.38999938964844,79.06212615966797,20.34000015258789,75.77999877929688,111.862060546875,484.023193359375,270.6583557128906,201.05136108398438,168.49368286132812,94.5999984741211,43.34743118286133,80.2451171875,56.477325439453125,79.66866302490234,32.8691520690918,88.57084655761719,131.2083282470703,69.46073913574219,69.41934967041016,127.0763931274414,139.19113159179688,89.91533660888672
2022-05-26,139.29385375976562,282.57708740234375,95.78524017333984,173.30772399902344,107.70775604248047,113.25424194335938,265.69476318359375,111.07749938964844,190.89089965820312,163.28199768066406,160.7161102294922,245.1674346923828,63.564666748046875,72.15418243408203,139.2869873046875,38.1076545715332,163.1463623046875,148.6577911376953,502.8399963378906,81.88999938964844,30.53883934020996,103.81478118896484,375.93505859375,51.02000045776367,216.2879180908203,346.3053283691406,34.15999984741211,22.36766242980957,35.391963958740234,25.47596549987793,20.286951065063477,56.12396240234375,43.31723403930664,31.960735321044922,41.37088394165039,30.67293357849121,64.0901870727539,29.74219512939453,60.15715408325195,108.2959976196289,129.50051879882812,24.989999771118164,67.55381774902344,5.113500118255615,18.57164764404297,70.78848266601562,35.20000076293945,19.208730697631836,4.896249771118164,98.70429992675781,728.4000244140625,48.56287384033203,53.5107536315918,7.412499904632568,48.04264450073242,41.002235412597656,9.805000305175781,8.772500038146973,394.38311767578125,177.3692626953125,49.0958366394043,5.067999839782715,122.0178451538086,49.77857208251953,105.94914245605469,47.33589172363281,191.42689514160156,51.7599983215332,34.51998519897461,139.14889526367188,28.174131393432617,95.64324188232422,80.41999816894531,24.646177291870117,35.4128303527832,84.91534423828125,100.41500091552734,79.08106994628906,20.309999465942383,76.73999786376953,111.35586547851562,488.0462951660156,279.509521484375,205.6969451904297,171.44473266601562,93.04000091552734,44.5698127746582,81.71943664550781,57.850990295410156,80.548828125,33.628639221191406,90.36756896972656,134.3603973388672,70.19927978515625,69.61634063720703,127.61853790283203,146.01759338378906,90.2327880859375
